fp_id,address,index,new_index,name,schedule,phone,branch_id,latitude,longitude,type,credit_point,punkt_currency,status,status_desc,schedule_detail
213,"Костанайская область, Тарановский район, с. Павловка, ул. Вачасова, д. 167 ",111711,P58D5Y8,СОПС с.Павловка,"Понедельник 11:00-13:00, среда, пятница 10:00-13:00, без перерыва. вторник, четверг, суббота, воскресенье - выходные",8(71436)39891,,52.522954,63.111782,dep,0,0,1,,
214,"Костанайская область, Карабалыкский район, с. Белоглинка, ул. Муканова, д. 24 ",110901,,СОПС с.Белоглинка,"Понедельник, Среда, Пятница 09:00-14:00, Вторник, Среда, Суббота, Воскресенье-Выходной",8(71441)28730,,53.887918,62.135996,dep,0,0,1,,
216,"Костанайская область, Тарановский район, с. Новоильиновка, ул. Школьная, д. 35/3 ",111709,,СОПС с.Новоильиновка,"Вторник, среда, четверг, пятница 10:00-15:00",8(71436)25231,,52.635691,62.69324,dep,0,0,1,,
217,"Костанайская область, Карабалыкский район, с. Бурли, ул. Орталык (Советская), д. 9 ",110903,,СОПС с.Бурли (Борили),"Вторник, Четверг, Пятница 10:00-13:30, Понедельник, Среда, Суббота, Воскресенье-Выходной",8(71441)40965,,53.596748,61.906672,dep,0,0,1,,
218,"Костанайская  область, Тарановский район, с. Майское, ул. 60 лет октября, д. 3 ",111705,,СОПС с.Майское,"Будни 09:00-18:00 Перерыв 13:00-14:00, Суббота, Воскресенье-Выходной",8(71436)27208,,52.829755,62.644245,dep,1,0,1,,
219,"Костанайская область, Карабалыкский район, с. Лесное, ул. Жастар, д. 7 ",110905,,ППС с.Лесное,"режим работ с 08.04.20 г. - 05.05.20 г :  Четверг с  13:00-16:30, понедельник, вторник, среда, пятница, суббота, воскресенье - выходные.",8(714) 414-0538,,53.623053,61.614725,dep,0,0,1,,
220,"Костанайская область, Тарановский район, с. Береговое, ул. Дорожная, д. 1 ",111703,P58C2X7,СОПС с.Береговое,"Понедельник, Среда 09:00-16:00, Пятница 09:00-15:00. Суббота, Воскресенье-Выходной",8(71436)28531,,52.879559,63.056151,dep,0,0,1,,
221,"Костанайская область, Карабалыкский район, с. Надеждинка, ул. 12 Апреля, д. 7",110907,,ППС с.Надеждинка,"Понедельник, Среда, Пятница 10:00-12:00,  Вторник, Четверг, Суббота, Воскресенье-Выходной",8(71441)21596,,53.722705,61.92979,dep,0,0,1,,
222,"Костанайская область, Карабалыкский район, с. Новотроицкое, ул. Машкова, д. 5",110909,,СОПС с.Новотроицкое,"Среда, Четверг, Пятница 10:00-13:00, Понедельник, Вторник, Суббота, Воскресенье-Выходной",8(71441)40458,,53.905836,61.519715,dep,0,0,1,,
223,"Костанайская область, Тарановский район, с. Асенкритовка, ул. Аятская, д. 42 ",111702,P58B3G9,СОПС с.Асенкритовка,"Понедельник с 09:00-15:00, Вторник,  Четверг 09:00-16:00. Среда, Пятница, Суббота, Воскресенье-Выходной",8(71436)28321,,52.912788,62.294969,dep,0,0,1,,
224,"Костанайская область, Карабалыкский район, с. Тогузак, ул. Элеваторная, д. 12 ",110915,P40B6G3,СОПС с.Тогузак,"Понедельник, Среда, Пятница 10:00-13:00,  Вторник, Четверг, Суббота, Воскресенье-Выходной",8(71441)28318,,53.800305,62.20979,dep,0,0,1,,
226,"Костанайская  область, Карабалыкский район, с. Станционное, ул. Достык, д. 11",110914,P40F3E4,СОПС с.Станционный,"Понедельник, среда, четверг, пятница с  09:00-13:00,  Вторник, Суббота, Воскресенье-Выходной",8(71441)23013,,53.889566,61.874474,dep,0,0,1,,
228,"Костанайская область, Карабалыкский район, с. Смирновка, ул. Бейбитшилик (Ленина), д. 43",110913,P40E9P2,СОПС с.Смирновка,"Вторник, Четверг, Пятница 10:00-14:30, Понедельник, Среда, Суббота, Воскресенье-Выходной",8(71441)26000,,53.609542,62.186575,dep,0,0,1,,
229,"Костанайская  область, Карабалыкский район, с. Славенка, ул. Мира, д. 2 ",110912,P40E7E9,ППС с.Славенка,"Вторник, Четверг, Пятница 12:00-14:00, Понедельник, Среда, Суббота, Воскресенье-Выходной",8(71441)40730,,53.347545,62.045006,dep,0,0,1,,
230,"Костанайская область, Карабалыкский район, с. Приречное, ул. Мира, д. 5",110911,,СОПС с.Приречное,"Вторник, Четверг, Пятница 12:00-14:00, Понедельник, Среда, Суббота, Воскресенье-Выходной",8(71441)40296,,53.50202,61.284955,dep,0,0,1,,
231,"Актюбинская  область, Алгинский район, с. Болгарка, ул. Тенизбаева, д. 1",030204,D13A2T9,ППС с.Болгарка,"пн 10:00-14:00, вт-пт 10:00-13:00,  без перерыва, суббота, воскресенье-выходной.",8(713)5935569,,49.6463,56.535379,dep,0,0,1,,
235,"Костанайская область, Карабалыкский район, с. Михайловка, ул. Женис, д. 1 ",110906,,СОПС с.Михайловка,"Вторник, Четверг, Пятница 10:00-13:30, Понедельник, Среда, Суббота, Воскресенье-Выходной",8(71441)26366,,53.585418,61.668924,dep,0,0,1,,
236,"Костанайская  область, Карабалыкский район, с. Кособа, ул. Школьная, д. 9 ",110904,P40D1K1,ППС с.Кособа,"Вторник,  Четверг, Пятница, 13:00-15:00, Понедельник, Среда, Суббота, Воскресенье-Выходной",8(71441)40680,,53.314815,62.217274,dep,0,0,1,,
237,"Костанайская  область, Карабалыкский район, с. Босколь, ул. Советская, д. 31 ",110902,P40C4G3,СОПС с.Босколь,"вторник, среда, четверг, пятница 12:00-17:00, без перерыва. Понедельник, суббота, воскресенье - выходные.",8(71441)21958,,53.724204,61.26977,dep,0,0,1,,
238,"Костанайская область, Сарыкольский район, с. Барвиновка, ул. Комсомольская, д. 65 ",111601,,СОПС с.Барвиновка,"понедельник, четверг 10:00-13:00, вторник, среда, пятница 10:00-12:00, без перерывов, Суббота, воскресенье - выходные",8(71451)91473,,53.431308,65.712837,dep,0,0,1,,
239,"Костанайская область, Сарыкольский район, с. Урожайное, ул. Титова, д. 6 ",111613,,ППС с.Урожайное,"Понедельник, Четверг, пятница 14:00-16:00, Вторник, Среда 15:00-16:00, Суббота, Воскресенье-Выходной",8(71451)96390,,53.778632,65.743629,dep,0,0,1,,
240,"Костанайская область, Сарыкольский район, с. Тимирязево, ул. Мира, д. 33-2 ",111612,,СОПС с.Тимирязевка,"понедельник, четверг 13:00-16:00, вторник, среда, пятница 13:00-15:00, без перерывов. Суббота, воскресенье - выходные.",,,53.697685,65.560017,dep,0,0,1,,
